23.3,5,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>集气法<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>忍气量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>忍气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值的积累状况。忍气可以通过使用战技来进行积累，积累的忍气可以用来发动62级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>通灵之术·大虾蟆<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和68级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>六道轮回<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
23.4,1,"风遁量谱"
23.5,3,
23.6,6,"学会三种结印手势后即可发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风遁之术<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。
发动之后画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风遁量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示风遁之术的剩余持续时间。"
23.7,2,
23.8,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
24.1,1,"雪月花量谱"
24.2,3,
24.3,6,"武士的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雪月花量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以显示当前<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雪之闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>月之闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>花之闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的触发状况。
这三种<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以通过发动特定的连击来触发，根据闪的触发状况不同，<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>居合术<UIGlow>01</UIGlow><UIForeground>01</UIForeground>将变为<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>彼岸花<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天下五剑<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>纷乱雪月花<UIGlow>01</UIGlow><UIForeground>01</UIForeground>这三个不同的技能。"
24.4,2,
24.5,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
25.1,1,"剑气量谱"
25.2,3,
25.3,5,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>剑气专精<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>剑气量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>剑气<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值的积累状况。剑气量值可以通过发动战技来进行积累。积累的剑气量值可用来发动52级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>必杀剑·回天<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、54级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>必杀剑·晓天<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、70级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>必杀剑·红莲<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等与必杀剑相关的技能。"
25.4,1,"雪月花量谱"
25.5,3,
25.6,6,"武士的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雪月花量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以显示当前<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>雪之闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>月之闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>花之闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的触发状况。
这三种<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>闪<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以通过发动特定的连击来触发，根据闪的触发状况不同，<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>居合术<UIGlow>01</UIGlow><UIForeground>01</UIForeground>将变为<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>彼岸花<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天下五剑<UIGlow>01</UIGlow><UIForeground>01</UIForeground>、<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>纷乱雪月花<UIGlow>01</UIGlow><UIForeground>01</UIForeground>这三个不同的技能。"
25.7,2,
25.8,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
26.1,1,"战歌量谱"
26.2,3,
26.3,6,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>贤者的叙事谣<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。若<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害在战歌效果中命中，则有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，使<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>失血箭<UIGlow>01</UIGlow><UIForeground>01</UIForeground>与45级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>死亡箭雨<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的复唱时间重置。"
26.4,2,
26.5,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
27.1,1,"战歌量谱"
27.2,3,
27.3,6,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>军神的赞美歌<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。若<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害在战歌效果中命中，则有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，诗心量值由战歌量谱下方的音符标识表示，最多可以积累到四档。诗心能够提升攻击速度，积累的量值越多，提升的幅度越大。"
27.4,2,
27.5,3,
27.6,6,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>贤者的叙事谣<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。若<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害在战歌效果中命中，则有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，使<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>失血箭<UIGlow>01</UIGlow><UIForeground>01</UIForeground>与45级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>死亡箭雨<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的复唱时间重置。"
27.7,2,
27.8,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
28.1,1,"战歌量谱"
28.2,3,
28.3,6,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>放浪神的小步舞曲<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。若<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害在战歌效果中命中，则有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，诗心量值由战歌量谱下方的箭头标识表示，最多可以积累到三档。消耗诗心可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>完美音调<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
28.4,2,
28.5,3,
28.6,6,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>贤者的叙事谣<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。若<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害在战歌效果中命中，则有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，使<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>失血箭<UIGlow>01</UIGlow><UIForeground>01</UIForeground>与45级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>死亡箭雨<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的复唱时间重置。"
28.7,2,
28.8,3,
28.9,6,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>军神的赞美歌<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。若<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害在战歌效果中命中，则有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，诗心量值由战歌量谱下方的音符标识表示，最多可以积累到四档。诗心能够提升攻击速度，积累的量值越多，提升的幅度越大。"
28.10,2,
28.11,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
29.1,1,"灵魂之声量谱"
29.2,3,
29.3,6,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵魂之声<UIGlow>01</UIGlow><UIForeground>01</UIForeground>特性后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵魂之声量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵魂之声<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的具体量值。
触发诗心可以增加灵魂之声量值，消耗积累的灵魂之声量值可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>绝峰箭<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
29.4,1,"战歌量谱"
29.5,3,
29.6,6,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>贤者的叙事谣<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。若<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害在战歌效果中命中，则有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，使<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>失血箭<UIGlow>01</UIGlow><UIForeground>01</UIForeground>与45级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>死亡箭雨<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的复唱时间重置。"
29.7,2,
29.8,3,
29.9,6,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>军神的赞美歌<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。若<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害在战歌效果中命中，则有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，诗心量值由战歌量谱下方的音符标识表示，最多可以积累到四档。诗心能够提升攻击速度，积累的量值越多，提升的幅度越大。"
29.10,2,
29.11,3,
29.12,6,"发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>放浪神的小步舞曲<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>战歌量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，以显示当前战歌的剩余持续时间。若<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>毒咬箭（烈毒咬箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>风蚀箭（狂风蚀箭）<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的持续伤害在战歌效果中命中，则有一定概率触发<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>诗心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>，诗心量值由战歌量谱下方的箭头标识表示，最多可以积累到三档。消耗诗心可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>完美音调<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能。"
29.13,2,
29.14,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
30.1,1,"机工量谱"
30.2,3,
30.3,6,"画面上出现的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>枪管热度量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以显示枪管的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>热度<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值积累状况，使用特定的战技会导致枪管的热度上升。
热度量值积累到一定程度之后使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>超荷<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能，会进入过热状态。
35级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>热冲击<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和52级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>自动弩<UIGlow>01</UIGlow><UIForeground>01</UIForeground>需要在过热状态下才可以发动。"
30.4,2,
30.5,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
31.1,1,"机工量谱"
31.2,3,
31.3,5,"学会<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>车式浮空炮塔<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，画面上会出现专用的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>电能量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>。
使用特定技能可以积累<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>电能<UIGlow>01</UIGlow><UIForeground>01</UIForeground>的量值。发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>车式浮空炮塔<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，可以设置<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>炮塔<UIGlow>01</UIGlow><UIForeground>01</UIForeground>配合自己攻击敌人。消耗电能发动80级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>后式自走人偶<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能，可以召唤出<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>后式自走人偶<UIGlow>01</UIGlow><UIForeground>01</UIForeground>与自己共同作战。"
31.4,2,
31.5,3,
31.6,6,"画面上出现的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>枪管热度量谱<UIGlow>01</UIGlow><UIForeground>01</UIForeground>可以显示枪管的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>热度<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值积累状况，使用特定的战技会导致枪管的热度上升。
热度量值积累到一定程度之后使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>超荷<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能，会进入过热状态。
35级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>热冲击<UIGlow>01</UIGlow><UIForeground>01</UIForeground>和52级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>自动弩<UIGlow>01</UIGlow><UIForeground>01</UIForeground>需要在过热状态下才可以发动。"
31.7,2,
31.8,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
32.1,1,"元素量谱"
32.2,3,
32.3,5,"使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时火系魔法威力会有所提升，不过消耗魔力也会增加。
使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时魔力的自然恢复速度会大幅提升。
当处于3档<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态时，咏唱相反属性魔法所需的咏唱时间缩短。"
32.4,2,
32.5,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
33.1,1,"元素量谱"
33.2,3,
33.3,6,"在星极火或灵极冰状态下可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天语<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能，发动后在元素量谱的右下侧将显示天语的使用状况。
在天语效果中，攻击魔法造成的伤害会有所提升，并且可以使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰澈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等特定的魔法。星极火或灵极冰的效果消失时，天语也会一同消失。"
33.4,2,
33.5,3,
33.6,5,"使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时火系魔法威力会有所提升，不过消耗魔力也会增加。
使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时魔力的自然恢复速度会大幅提升。
当处于3档<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态时，咏唱相反属性魔法所需的咏唱时间缩短。"
33.7,2,
33.8,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
34.1,1,"元素量谱"
34.2,3,
34.3,6,"咏唱<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰澈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后，元素量谱的左下侧会出现显示<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极心<UIGlow>01</UIGlow><UIForeground>01</UIForeground>量值的标识。消耗灵极心能够抵消星极火效果中<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法增加的魔力消耗。在星极火状态下，每发动一次火系魔法都会自动消耗一档灵极心。"
34.4,2,
34.5,3,
34.6,5,"使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时火系魔法威力会有所提升，不过消耗魔力也会增加。
使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时魔力的自然恢复速度会大幅提升。
当处于3档<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态时，咏唱相反属性魔法所需的咏唱时间缩短。"
34.7,2,
34.8,3,
34.9,6,"在星极火或灵极冰状态下可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天语<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能，发动后在元素量谱的右下侧将显示天语的使用状况。
在天语效果中，攻击魔法造成的伤害会有所提升，并且可以使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰澈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等特定的魔法。星极火或灵极冰的效果消失时，天语也会一同消失。"
34.10,2,
34.11,5,"职业量谱的说明可以随时在技能菜单中进行查看。"
35.1,1,"元素量谱"
35.2,3,
35.3,6,"使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天语<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能后，每经过30秒可以附加一次<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>通晓<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，随之点亮量谱下方的水晶。元素量谱右下侧的计时指针代表着发动天语后经过的时间，指针每次从头走到尾需要30秒。
发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>秽浊<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或80级学会的<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>异言<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能会消耗一档通晓量值。"
35.4,2,
35.5,3,
35.6,5,"使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>火系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时火系魔法威力会有所提升，不过消耗魔力也会增加。
使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰系<UIGlow>01</UIGlow><UIForeground>01</UIForeground>魔法后会进入<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态，
此时魔力的自然恢复速度会大幅提升。
当处于3档<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>星极火<UIGlow>01</UIGlow><UIForeground>01</UIForeground>或<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>灵极冰<UIGlow>01</UIGlow><UIForeground>01</UIForeground>状态时，咏唱相反属性魔法所需的咏唱时间缩短。"
35.7,2,
35.8,3,
35.9,6,"在星极火或灵极冰状态下可以发动<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>天语<UIGlow>01</UIGlow><UIForeground>01</UIForeground>技能，发动后在元素量谱的右下侧将显示天语的使用状况。
在天语效果中，攻击魔法造成的伤害会有所提升，并且可以使用<UIForeground>F201F4</UIForeground><UIGlow>F201F5</UIGlow>冰澈<UIGlow>01</UIGlow><UIForeground>01</UIForeground>等特定的魔法。星极火或灵极冰的效果消失时，天语也会一同消失。"
35.10,2,
35.11,3,
