key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
118,"迷你路易索瓦",0,"",0,0,1,0,0,"ModelChara#881",100,10,0,0,0,"跟从",0,8,267,False,True,False,True,False,78,False,True,"ui/icon/004000/004512.tex",9007,True,0,15,410,27,360,30,2,615,"玩偶"
119,"尘世幻龙",0,"",0,0,1,0,0,"ModelChara#883",100,10,0,0,0,"自主",2,8,0,False,False,False,False,True,0,False,True,"ui/icon/004000/004518.tex",9504,True,0,25,435,33,0,20,1,620,"动物"
120,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,False,False,False,False,False,0,False,False,,0,False,0,0,0,0,0,0,0,0,""
121,"喜鹊儿",0,"",0,0,1,0,0,"ModelChara#1337",80,30,0,0,0,"自主",0,8,10,True,False,True,False,True,0,False,True,"ui/icon/004000/004556.tex",5002,True,0,15,310,10,0,20,1,620,"动物"
122,"恩奇都",0,"",0,0,1,0,0,"ModelChara#888",100,10,0,0,0,"自主",0,8,68,True,False,False,False,False,0,False,True,"ui/icon/004000/004521.tex",9502,True,0,20,480,28,120,20,1,605,"动物"
123,"紫妖精娃娃",0,"",0,0,1,0,0,"ModelChara#901",100,30,0,0,0,"跟从",0,8,208,False,True,False,True,False,0,False,True,"ui/icon/004000/004493.tex",7002,True,0,15,480,22,360,20,1,632,"玩偶"
124,"开创者人偶",0,"",0,0,1,0,0,"ModelChara#902",100,30,0,0,0,"跟从",0,8,213,False,True,False,True,False,0,False,True,"ui/icon/004000/004492.tex",7003,True,0,15,440,10,0,20,1,620,"玩偶"
125,"小小迪兹尔",0,"",0,0,1,0,0,"ModelChara#903",100,30,0,30,0,"跟从",0,8,214,False,True,False,True,False,0,False,True,"ui/icon/004000/004494.tex",7004,True,0,15,460,31,0,30,1,620,"玩偶"
126,"地灵2号娃娃",0,"",0,0,1,0,0,"ModelChara#582",100,30,0,0,0,"跟从",0,8,215,False,True,False,True,False,0,False,True,"ui/icon/004000/004495.tex",7006,True,0,10,440,5,360,30,1,600,"玩偶"
127,"迷你海魔",0,"",0,0,1,0,0,"ModelChara#583",100,30,0,0,0,"跟从",0,8,216,False,True,False,True,False,0,False,True,"ui/icon/004000/004496.tex",7007,True,0,25,500,9,0,20,1,620,"玩偶"
128,"黑巧儿信差",0,"",0,0,1,0,0,"ModelChara#990",100,10,0,0,0,"自主",0,8,3,True,False,True,False,True,0,False,True,"ui/icon/004000/004524.tex",5,True,0,20,405,35,360,30,1,634,"动物"
129,"迷你凯因",0,"",0,0,1,0,0,"ModelChara#989",80,10,0,0,0,"跟从",0,8,242,False,True,False,True,False,0,True,True,"ui/icon/004000/004525.tex",12041,True,0,30,440,46,0,20,1,620,"玩偶"
130,"迷你阿尔菲诺",0,"",0,0,1,0,0,"ModelChara#884",100,10,0,0,0,"跟从",0,8,262,False,True,False,True,False,0,False,True,"ui/icon/004000/004519.tex",9008,True,0,10,420,4,120,20,1,633,"玩偶"
131,"迷你阿莉塞",0,"",0,0,1,0,0,"ModelChara#885",100,10,0,0,0,"跟从",0,8,262,False,True,False,True,False,0,False,True,"ui/icon/004000/004520.tex",9009,True,0,15,460,1,120,20,2,616,"玩偶"
132,"迷你塔塔露",0,"",0,0,1,0,0,"ModelChara#892",100,5,5,0,0,"跟从",0,8,262,False,True,False,True,False,0,False,True,"ui/icon/004000/004526.tex",9010,True,0,10,440,12,360,20,2,626,"玩偶"
133,"迷你西德",0,"",0,0,1,0,0,"ModelChara#891",100,10,5,0,0,"跟从",0,8,263,False,True,False,True,False,0,False,True,"ui/icon/004000/004527.tex",9011,True,0,30,500,35,360,20,2,634,"玩偶"
134,"独角幼兽",0,"",0,0,1,0,0,"ModelChara#890",100,10,0,0,0,"自主",0,8,43,True,False,True,False,True,0,False,True,"ui/icon/004000/004528.tex",3006,True,0,10,415,18,360,30,1,624,"动物"
135,"衮杜玩偶",0,"",0,0,1,0,0,"ModelChara#889",100,10,0,0,0,"跟从",0,8,87,False,True,True,False,False,0,False,True,"ui/icon/004000/004557.tex",7010,True,0,10,420,9,0,20,1,620,"玩偶"
136,"小小阿托莫斯",0,"",0,0,1,0,0,"ModelChara#894",100,10,0,0,0,"自主",0,8,69,True,False,False,False,False,0,False,True,"ui/icon/004000/004529.tex",1044,True,0,25,460,22,360,20,1,632,"魔物"
137,"猫头小鹰",0,"",0,0,1,0,0,"ModelChara#893",100,0,0,0,0,"自主",2,8,70,True,False,False,False,True,0,False,True,"ui/icon/004000/004530.tex",5003,True,0,25,540,43,0,20,1,620,"动物"
138,"丑小鸭",0,"",0,0,1,0,0,"ModelChara#899",90,20,0,0,0,"自主",0,8,71,True,False,True,False,True,0,False,True,"ui/icon/004000/004531.tex",5004,True,0,20,480,1,30,20,1,601,"动物"
139,"风筝小猫",0,"",0,0,1,0,0,"ModelChara#988",100,10,5,0,0,"自主",2,8,72,True,False,False,False,True,0,False,True,"ui/icon/004000/004532.tex",1045,True,0,15,490,6,30,30,2,606,"动物"
140,"发条推车",0,"",0,0,1,0,0,"ModelChara#896",100,10,0,0,0,"跟从",0,8,0,False,False,False,False,False,0,False,True,"ui/icon/004000/004533.tex",11013,True,0,10,395,12,360,20,1,626,"机件"
141,"小熊猫",0,"",0,0,1,0,0,"ModelChara#895",70,10,0,0,0,"自主",1,8,73,True,False,False,False,True,0,False,True,"ui/icon/004000/004534.tex",3007,True,0,25,405,34,0,30,1,620,"动物"
142,"63页",0,"",0,0,1,0,0,"ModelChara#900",100,10,0,0,0,"自主",0,8,74,True,False,False,False,False,0,False,True,"ui/icon/004000/004535.tex",1046,True,0,10,415,1,120,20,1,605,"魔物"
143,"铁小人",0,"",0,0,1,0,0,"ModelChara#898",100,10,0,0,0,"跟从",0,8,243,False,True,False,True,False,0,False,True,"ui/icon/004000/004536.tex",1047,True,0,10,360,9,0,20,1,620,"魔物"
144,"狮鹫宝宝",0,"",0,0,1,0,0,"ModelChara#897",90,10,5,0,0,"自主",0,8,75,True,False,False,False,True,0,False,True,"ui/icon/004000/004537.tex",1048,True,0,15,310,22,360,20,2,632,"魔物"
145,"迷你冰之巫女",0,"",0,0,1,0,0,"ModelChara#1165",100,5,10,0,0,"跟从",0,8,269,False,True,False,True,False,0,False,True,"ui/icon/004000/004538.tex",9020,True,0,25,400,19,30,30,2,611,"玩偶"
146,"格斯塔拉",0,"",0,0,1,0,0,"ModelChara#1166",100,1,10,0,0,"自主",0,8,76,True,False,True,False,True,0,True,True,"ui/icon/004000/004539.tex",3008,True,0,10,320,21,0,20,1,620,"动物"
147,"7号蒸汽小战车",0,"",0,0,1,0,0,"ModelChara#1164",100,10,0,0,0,"自主",0,8,0,False,False,False,False,False,0,False,True,"ui/icon/004000/004540.tex",2004,True,0,15,330,32,0,30,1,620,"机件"
148,"皇家贝希摩斯宝宝",0,"",0,0,1,0,0,"ModelChara#1162",100,10,0,0,0,"自主",0,8,5,True,False,True,False,True,0,False,True,"ui/icon/004000/004541.tex",1002,True,90,15,400,9,0,20,1,620,"魔物"
149,"追踪系统",0,"",0,0,1,0,0,"ModelChara#1163",100,3,8,0,0,"自主",0,8,77,True,False,False,True,False,0,False,True,"ui/icon/004000/004542.tex",11006,True,0,30,630,6,360,30,1,600,"机件"
150,"迷你夕雾",0,"",0,0,1,0,0,"ModelChara#1167",100,10,0,0,0,"跟从",0,8,271,False,True,False,True,False,0,False,True,"ui/icon/004000/004543.tex",9021,True,0,15,335,11,360,20,1,617,"玩偶"
151,"橄榄宝石兽",0,"",0,0,1,0,0,"ModelChara#1168",80,10,0,0,0,"跟从",0,8,245,False,True,False,True,False,0,False,True,"ui/icon/004000/004544.tex",10010,True,0,20,430,38,120,20,1,609,"动物"
152,"金绿宝石兽",0,"",0,0,1,0,0,"ModelChara#1068",80,10,0,0,0,"跟从",0,8,245,False,True,False,True,False,0,False,True,"ui/icon/004000/004545.tex",10011,True,0,15,610,10,0,20,1,620,"动物"
153,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,False,False,False,False,False,0,False,False,,0,False,0,0,0,0,0,0,0,0,""
154,"淘金热",0,"",0,0,1,0,0,"ModelChara#1212",100,10,0,0,0,"跟从",0,8,0,False,False,False,False,False,0,False,True,"ui/icon/004000/004547.tex",11012,True,0,15,445,39,0,20,1,620,"机件"
155,"萌神乐团",0,"",0,0,1,0,0,"ModelChara#991",50,30,0,0,0,"跟从",4,8,233,False,True,False,False,False,0,False,True,"ui/icon/004000/004523.tex",12,True,0,15,460,11,360,20,1,617,"玩偶"
156,"骨颌玩偶",0,"",0,0,1,0,0,"ModelChara#1169",100,10,0,0,0,"跟从",0,8,277,False,True,False,True,False,0,False,True,"ui/icon/004000/004570.tex",7009,True,0,20,480,12,360,20,1,626,"玩偶"
157,"猴面雀儿",0,"",0,0,1,0,0,"ModelChara#1170",100,10,0,0,0,"自主",0,8,273,True,False,False,True,False,0,False,True,"ui/icon/004000/004558.tex",1049,True,0,25,620,46,0,20,1,620,"魔物"
158,"青蓝小手",0,"",0,0,1,0,0,"ModelChara#1171",90,10,0,0,0,"跟从",0,8,207,False,True,False,True,False,0,False,True,"ui/icon/004000/004559.tex",7001,True,0,10,390,18,360,30,1,624,"玩偶"
159,"南瓜管家",0,"",0,0,1,0,0,"ModelChara#1172",100,10,0,0,0,"自主",0,8,42,True,False,True,False,True,0,False,True,"ui/icon/004000/004548.tex",1025,True,0,15,420,13,30,20,1,613,"动物"
160,"小小艾奇德娜",0,"",0,0,1,0,0,"ModelChara#1322",100,10,0,0,0,"跟从",0,8,275,False,True,False,True,False,0,False,True,"ui/icon/004000/004560.tex",2102,True,0,20,410,45,0,60,1,620,"魔物"
161,"迷你瑞姆",0,"",0,0,1,0,0,"ModelChara#1176",100,10,0,0,0,"跟从",0,8,276,False,True,False,True,False,0,False,True,"ui/icon/004000/004561.tex",12061,True,0,10,415,10,0,20,1,620,"玩偶"
162,"猎鹰",0,"",0,0,1,0,0,"ModelChara#1173",100,10,0,0,0,"自主",2,8,78,True,False,False,False,False,0,False,True,"ui/icon/004000/004562.tex",5005,True,0,20,520,13,30,20,1,604,"动物"
163,"浅瞳",0,"",0,0,1,0,0,"ModelChara#1174",100,10,0,0,0,"自主",1,8,79,True,False,False,False,False,0,False,True,"ui/icon/004000/004563.tex",1050,True,0,15,420,19,30,30,1,613,"魔物"
164,"企鹅王子",0,"",0,0,1,0,0,"ModelChara#1175",100,10,0,0,0,"自主",0,8,80,True,False,False,False,False,0,False,True,"ui/icon/004000/004564.tex",5006,True,130,10,415,36,360,30,1,634,"动物"
165,"发条双塔尼亚",0,"",0,0,1,0,0,"ModelChara#1319",100,10,0,0,0,"跟从",0,8,81,False,True,False,True,False,0,False,True,"ui/icon/004000/004565.tex",2001,True,0,25,380,12,360,20,1,618,"魔物"
166,"叶小妖妖",0,"",0,0,1,0,0,"ModelChara#1320",100,10,0,0,0,"自主",0,8,82,True,False,False,False,False,0,False,True,"ui/icon/004000/004566.tex",1051,True,0,15,440,20,120,20,1,605,"动物"
167,"迷你弗利奥尼尔",0,"",0,0,1,0,0,"ModelChara#1321",100,10,0,0,0,"跟从",0,8,239,False,True,False,True,False,0,False,True,"ui/icon/004000/004549.tex",12021,True,0,25,600,4,120,20,1,605,"玩偶"
168,"伊弗利特之形",0,"",0,0,1,0,0,"ModelChara#1318",100,10,0,0,0,"跟从",0,8,83,False,True,False,False,False,0,False,True,"ui/icon/004000/004567.tex",8001,True,0,20,380,1,120,20,1,610,"魔物"
169,"迦楼罗之形",0,"",0,0,1,0,0,"ModelChara#1330",90,10,0,0,0,"跟从",2,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004572.tex",8002,True,0,20,495,26,360,20,1,619,"魔物"
170,"泰坦之形",0,"",0,0,1,0,0,"ModelChara#1331",100,10,0,0,0,"跟从",0,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004573.tex",8003,True,0,15,380,19,30,30,1,613,"魔物"
171,"利维亚桑之形",0,"",0,0,1,0,0,"ModelChara#1332",100,10,0,0,0,"跟从",0,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004574.tex",8004,True,0,30,455,32,0,40,1,620,"魔物"
172,"尊杜玩偶",0,"",0,0,1,0,0,"ModelChara#1423",100,10,0,0,0,"跟从",0,8,87,False,True,False,True,False,0,False,True,"ui/icon/004000/004569.tex",7010,True,0,25,630,11,360,20,1,617,"玩偶"
173,"迷你奥尔什方",0,"",0,0,1,0,0,"ModelChara#1334",100,10,2,0,0,"跟从",0,8,272,False,True,False,True,False,0,False,True,"ui/icon/004000/004568.tex",9022,True,0,30,530,10,0,20,1,620,"玩偶"
174,"迷你尼禄",0,"",0,0,1,0,0,"ModelChara#1335",100,10,0,0,0,"跟从",0,8,278,False,True,False,True,False,0,False,True,"ui/icon/004000/004575.tex",9023,True,0,20,420,49,0,30,1,620,"玩偶"
175,"自由脑玩偶",0,"",0,0,1,0,0,"ModelChara#1343",100,10,0,0,0,"跟从",0,8,277,False,True,False,True,False,0,False,True,"ui/icon/004000/004571.tex",7008,True,0,15,430,17,0,20,1,620,"玩偶"
176,"迷你浮士德",0,"",0,0,1,0,0,"ModelChara#1458",100,10,0,0,0,"跟从",0,8,236,False,True,False,True,False,0,False,True,"ui/icon/004000/004576.tex",2003,True,0,30,390,1,30,60,1,604,"魔物"
177,"新型迷你雅·修特拉",0,"",0,0,1,0,0,"ModelChara#1333",100,10,0,0,0,"跟从",0,8,262,False,True,False,True,False,0,False,True,"ui/icon/004000/004596.tex",9001,True,0,25,480,22,360,20,1,632,"玩偶"
178,"卡尔克",0,"",0,0,1,0,0,"ModelChara#1461",100,0,10,0,0,"跟从",4,8,270,False,True,False,True,False,0,False,True,"ui/icon/004000/004577.tex",1052,True,0,10,370,51,360,20,2,618,"魔物"
179,"布莉娜",0,"",0,0,1,0,0,"ModelChara#1462",100,0,10,0,0,"跟从",4,8,270,False,True,False,True,False,0,False,True,"ui/icon/004000/004578.tex",1053,True,0,15,410,50,360,20,2,617,"魔物"
180,"蓝闪蝶",0,"",0,0,1,0,0,"ModelChara#1459",80,20,0,0,0,"自主",3,8,304,False,False,False,False,False,0,False,True,"ui/icon/004000/004579.tex",1054,True,0,20,470,20,120,30,1,602,"动物"
181,"波罗·罗格",0,"",0,0,1,0,0,"ModelChara#1466",100,10,0,0,0,"自主",0,8,305,True,False,True,False,True,0,False,True,"ui/icon/004000/004580.tex",1055,True,0,20,420,38,30,20,1,640,"动物"
182,"迷你吉尔伯特",0,"",0,0,1,0,0,"ModelChara#1484",100,10,0,0,0,"跟从",0,8,306,False,True,False,True,False,0,False,True,"ui/icon/004000/004581.tex",12042,True,0,15,400,12,360,20,1,619,"玩偶"
183,"芬里尔幼崽",0,"",0,0,1,0,0,"ModelChara#1467",100,10,0,0,0,"自主",0,8,307,True,False,True,False,True,0,False,True,"ui/icon/004000/004582.tex",1056,True,0,15,380,11,360,20,1,617,"魔物"
184,"幼龙玩偶",0,"",0,0,1,0,0,"ModelChara#1463",100,10,0,0,0,"跟从",2,8,308,False,True,False,True,True,0,False,True,"ui/icon/004000/004597.tex",7011,True,0,30,510,1,30,20,1,601,"动物"
185,"拉姆之形",0,"",0,0,1,0,0,"ModelChara#1544",90,10,0,0,0,"跟从",0,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004598.tex",8005,True,0,25,515,1,30,30,1,603,"魔物"
186,"希瓦之形",0,"",0,0,1,0,0,"ModelChara#1545",90,10,0,0,0,"跟从",0,8,83,False,True,False,True,False,0,False,True,"ui/icon/004000/004599.tex",8006,True,0,10,420,19,30,30,1,611,"魔物"
187,"波奇",0,"",0,0,1,0,0,"ModelChara#1465",100,2,0,0,30,"自主",0,8,311,True,False,False,True,True,0,False,True,"ui/icon/004000/004600.tex",12902,True,0,10,375,29,360,20,1,623,"动物"
188,"魔法水桶",0,"",0,0,1,0,0,"ModelChara#1464",100,5,1,0,0,"跟从",0,8,0,False,False,False,True,False,0,False,True,"ui/icon/004000/004601.tex",11016,True,0,15,530,18,360,30,1,624,"机件"
189,"触手",0,"",0,0,1,0,0,"ModelChara#1469",100,10,0,0,0,"自主",0,8,313,True,False,False,True,False,0,False,True,"ui/icon/004000/004602.tex",1057,True,0,25,480,38,30,20,1,640,"魔物"
190,"腕龙玩偶",0,"",0,0,1,0,0,"ModelChara#1470",100,10,0,0,0,"跟从",0,8,314,False,True,False,True,False,0,False,True,"ui/icon/004000/004603.tex",1058,True,0,30,490,23,30,20,1,613,"玩偶"
191,"拉拉队小姑娘",0,"",0,0,1,0,0,"ModelChara#1468",100,0,10,0,0,"自主",6,8,315,False,True,False,True,False,0,True,True,"ui/icon/004000/004604.tex",10013,True,0,15,440,11,360,20,1,617,"玩偶"
192,"迷你可露儿",0,"",0,0,1,0,0,"ModelChara#1336",100,10,0,0,0,"跟从",0,8,262,False,True,False,True,False,0,False,True,"ui/icon/004000/004605.tex",9012,True,0,10,390,12,360,20,1,626,"玩偶"
193,"迷你艾默里克",0,"",0,0,1,0,0,"ModelChara#1547",100,10,0,0,0,"跟从",0,8,317,False,True,False,True,False,0,False,True,"ui/icon/004000/004606.tex",9024,True,0,30,465,34,0,30,1,620,"玩偶"
194,"天马幼兽",0,"",0,0,1,0,0,"ModelChara#1650",100,10,0,0,0,"自主",0,8,318,True,False,True,False,True,0,False,True,"ui/icon/004000/004613.tex",1059,True,0,25,500,18,360,30,1,624,"动物"
195,"卡洛菲斯提莉玩偶",0,"",0,0,1,0,0,"ModelChara#1546",100,10,0,0,0,"跟从",0,8,319,False,True,True,False,False,0,False,True,"ui/icon/004000/004607.tex",2103,True,0,25,440,10,0,20,1,620,"魔物"
196,"大脚小猿",0,"",0,0,1,0,0,"ModelChara#1386",100,10,0,0,0,"跟从",0,8,320,False,True,False,True,False,0,False,True,"ui/icon/004000/004608.tex",1060,True,0,15,420,37,0,20,1,620,"魔物"
197,"小矮兔",0,"",0,0,1,0,0,"ModelChara#1387",100,10,0,0,0,"自主",0,8,321,True,False,True,False,True,0,False,True,"ui/icon/004000/004609.tex",3009,True,0,20,450,36,360,30,1,634,"动物"
198,"百目",0,"",0,0,1,0,0,"ModelChara#1385",100,10,0,0,0,"自主",0,8,322,True,False,True,False,True,0,False,True,"ui/icon/004000/004610.tex",1061,True,0,10,450,19,120,30,1,608,"魔物"
199,"道士莫古力娃娃",0,"",0,0,1,0,0,"ModelChara#1548",100,10,0,0,0,"跟从",4,8,233,False,True,False,True,False,0,False,True,"ui/icon/004000/004611.tex",13,False,0,10,410,38,120,20,1,614,"玩偶"
200,"地缚猫",0,"",0,0,1,0,0,"ModelChara#1390",100,10,0,0,0,"自主",0,8,324,True,False,True,False,True,0,False,True,"ui/icon/004000/004584.tex",13003,False,0,25,620,1,30,20,1,606,"魔物"
201,"小狛",0,"",0,0,1,0,0,"ModelChara#1391",100,10,0,0,0,"自主",0,8,324,True,False,True,False,True,0,False,True,"ui/icon/004000/004586.tex",13004,False,0,20,520,35,360,20,1,634,"魔物"
202,"维斯帕",0,"",0,0,1,0,0,"ModelChara#1392",100,10,0,0,0,"自主",0,8,324,True,False,False,True,False,0,False,True,"ui/icon/004000/004592.tex",13005,False,0,15,420,14,30,20,1,621,"魔物"
203,"吹雪公主",0,"",0,0,1,0,0,"ModelChara#1393",100,10,0,0,0,"自主",0,8,324,True,False,True,False,True,0,False,True,"ui/icon/004000/004594.tex",13006,False,90,10,360,11,360,30,1,617,"魔物"
204,"九尾",0,"",0,0,1,0,0,"ModelChara#1394",100,10,0,0,0,"自主",0,8,324,True,False,True,False,True,0,False,True,"ui/icon/004000/004591.tex",13007,False,0,25,630,1,120,20,1,610,"魔物"
205,"狛次郎",0,"",0,0,1,0,0,"ModelChara#1395",100,10,0,0,0,"自主",0,8,324,True,False,True,False,True,0,False,True,"ui/icon/004000/004587.tex",13008,False,0,15,510,20,120,20,1,633,"魔物"
206,"人面犬",0,"",0,0,1,0,0,"ModelChara#1396",100,10,0,0,0,"自主",0,8,324,True,False,False,True,True,0,False,True,"ui/icon/004000/004595.tex",13009,False,0,15,530,1,120,20,1,627,"魔物"
207,"野槌蛇",0,"",0,0,1,0,0,"ModelChara#1397",100,10,0,0,0,"自主",0,8,324,True,False,True,False,True,0,False,True,"ui/icon/004000/004588.tex",13010,False,0,20,650,27,360,30,1,615,"魔物"
208,"大蛇",0,"",0,0,1,0,0,"ModelChara#1398",100,10,0,0,0,"自主",0,8,324,True,False,True,False,True,0,False,True,"ui/icon/004000/004590.tex",13011,False,0,30,630,1,120,20,1,605,"魔物"
209,"武士猫",0,"",0,0,1,0,0,"ModelChara#1399",100,10,0,0,0,"自主",0,8,324,True,False,False,True,True,0,False,True,"ui/icon/004000/004583.tex",13012,False,0,20,650,4,30,20,1,604,"魔物"
210,"浮游猫",0,"",0,0,1,0,0,"ModelChara#1400",100,10,0,0,0,"自主",0,8,324,True,False,True,False,True,0,False,True,"ui/icon/004000/004585.tex",13013,False,0,10,365,1,30,30,1,606,"魔物"
211,"机器猫F型",0,"",0,0,1,0,0,"ModelChara#1401",100,10,0,0,0,"自主",0,8,324,True,False,True,False,True,0,False,True,"ui/icon/004000/004593.tex",13014,False,0,10,400,5,360,30,1,600,"魔物"
212,"USA蹦",0,"",0,0,1,0,0,"ModelChara#1402",100,10,0,0,0,"自主",0,8,324,True,False,False,True,True,0,False,True,"ui/icon/004000/004589.tex",13015,False,0,15,550,1,30,20,1,612,"魔物"
213,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,False,False,False,False,False,0,False,False,,0,False,0,0,0,0,0,0,0,0,""
214,"迷你命名威",0,"",0,0,1,0,0,"ModelChara#1614",100,0,10,0,0,"自主",0,8,325,True,False,False,False,True,0,False,True,"ui/icon/004000/004614.tex",12043,True,0,20,450,29,360,20,1,623,"玩偶"
215,"迷你亚历山大",0,"",0,0,1,0,0,"ModelChara#1618",100,10,0,0,0,"自主",0,8,326,False,False,False,False,False,0,False,True,"ui/icon/004000/004615.tex",2006,True,0,25,600,12,360,20,1,626,"魔物"
216,"疣猪小子",0,"",0,0,1,0,0,"ModelChara#1615",100,10,0,0,0,"自主",0,8,327,True,False,False,False,True,0,False,True,"ui/icon/004000/004616.tex",1062,True,0,30,450,11,360,20,1,617,"动物"
217,"新型迷你桑克瑞德",0,"",0,0,1,0,0,"ModelChara#1616",100,10,0,0,0,"跟从",0,8,262,False,True,False,True,False,0,False,True,"ui/icon/004000/004617.tex",9003,True,0,15,420,19,120,30,1,608,"玩偶"
218,"新型迷你阿莉塞",0,"",0,0,1,0,0,"ModelChara#1617",100,10,0,0,0,"跟从",0,8,262,False,True,False,True,False,0,False,True,"ui/icon/004000/004618.tex",9009,True,0,10,390,9,0,20,1,620,"玩偶"
219,"迷你艾达",0,"",0,0,1,0,0,"ModelChara#1626",100,10,0,0,0,"跟从",0,8,330,False,True,False,False,False,0,False,True,"ui/icon/004000/004619.tex",9025,True,0,25,420,14,30,20,1,604,"魔物"
220,"迷你尤娜",0,"",0,0,1,0,0,"ModelChara#1611",100,10,0,0,0,"跟从",0,8,331,False,True,False,True,False,0,False,True,"ui/icon/004000/004620.tex",12101,True,0,30,500,27,360,30,1,615,"玩偶"
221,"迷你琉克",0,"",0,0,1,0,0,"ModelChara#1612",100,10,0,0,0,"跟从",0,8,331,False,True,False,True,False,0,False,True,"ui/icon/004000/004621.tex",12102,True,0,15,420,35,360,25,1,634,"玩偶"
222,"迷你露露",0,"",0,0,1,0,0,"ModelChara#1613",100,10,0,0,0,"跟从",0,8,331,False,True,False,True,False,0,False,True,"ui/icon/004000/004622.tex",12103,True,0,20,430,1,120,20,1,616,"玩偶"
223,"",0,"",0,0,0,0,0,"ModelChara#0",0,0,0,0,0,"",0,0,0,False,False,False,False,False,0,False,False,,0,False,0,0,0,0,0,0,0,0,""
224,"迷你穆恩布瑞达",0,"",0,0,1,0,0,"ModelChara#1651",100,10,0,0,0,"跟从",0,8,262,False,True,False,True,False,0,False,True,"ui/icon/004000/004624.tex",9013,True,0,10,400,32,0,30,1,620,"玩偶"
225,"大陆小眼",0,"",0,0,1,0,0,"ModelChara#1769",100,30,0,0,0,"自主",0,8,30,True,False,False,True,True,0,False,True,"ui/icon/004000/004625.tex",1024,True,0,15,430,28,120,20,1,605,"魔物"
226,"斗牛小犬",0,"",0,0,1,0,0,"ModelChara#1690",100,30,0,0,0,"自主",0,8,88,True,False,True,False,True,0,False,True,"ui/icon/004000/004626.tex",1063,True,0,10,420,22,360,20,1,632,"动物"
227,"复活小天使",0,"",0,0,1,0,0,"ModelChara#1691",100,30,0,0,0,"跟从",0,8,335,False,True,True,False,False,0,False,True,"ui/icon/004000/004627.tex",10014,True,0,15,450,39,0,20,1,620,"玩偶"
228,"迷你埃斯蒂尼安",0,"",0,0,1,0,0,"ModelChara#1693",100,30,0,0,0,"跟从",0,8,336,False,True,False,True,False,233,True,True,"ui/icon/004000/004628.tex",9026,True,0,10,380,40,0,30,1,631,"玩偶"
229,"迷你赫拉斯瓦尔格",0,"",0,0,1,0,0,"ModelChara#1694",100,30,0,0,0,"跟从",0,8,269,False,True,True,False,False,0,False,True,"ui/icon/004000/004629.tex",9505,True,0,25,500,29,360,20,1,623,"魔物"
230,"吉吉",0,"",0,0,1,0,0,"ModelChara#1695",100,30,0,0,0,"跟从",0,8,268,False,True,False,True,False,0,False,True,"ui/icon/004000/004630.tex",10005,True,0,20,445,31,0,30,1,620,"玩偶"
231,"人造元灵",0,"",0,0,1,0,0,"ModelChara#1697",100,30,0,0,0,"自主",0,8,338,True,False,True,False,True,0,False,True,"ui/icon/004000/004631.tex",10015,True,0,25,480,11,360,20,1,618,"玩偶"
232,"迷你斯卡哈",0,"",0,0,1,0,0,"ModelChara#1782",100,30,0,0,0,"跟从",0,8,339,False,True,False,True,False,0,False,True,"ui/icon/004000/004632.tex",2104,True,0,10,420,38,120,20,2,609,"魔物"
233,"迷你尼德霍格",0,"",0,0,1,0,0,"ModelChara#1783",100,30,0,0,0,"跟从",0,8,340,False,True,False,True,False,228,False,True,"ui/icon/004000/004633.tex",9506,True,0,30,450,1,120,20,1,616,"魔物"
234,"地狱小犬",0,"",0,0,1,0,0,"ModelChara#1791",100,30,0,0,0,"自主",0,8,89,True,False,True,False,True,0,False,True,"ui/icon/004000/004634.tex",1064,True,0,15,420,43,0,20,1,620,"动物"
235,"迷你奥尔·迪",0,"",0,0,1,0,0,"ModelChara#1856",100,10,0,0,0,"跟从",2,8,308,False,True,False,True,True,0,False,True,"ui/icon/004000/004636.tex",7012,True,0,20,450,35,360,30,1,634,"动物"
236,"发条月亮",0,"",0,0,1,0,0,"ModelChara#1855",100,0,0,0,0,"静止",8,8,0,False,False,False,False,False,0,False,True,"ui/icon/004000/004637.tex",11009,True,0,30,500,11,360,20,1,617,"机件"
237,"巧儿海陆行鸟",0,"",0,0,1,0,0,"ModelChara#1696",100,30,0,0,0,"自主",0,8,3,True,False,True,False,True,0,False,True,"ui/icon/004000/004638.tex",9,True,0,25,580,4,30,20,1,604,"动物"
238,"迷你巴兹",0,"",0,0,1,0,0,"ModelChara#1692",100,30,0,0,0,"自主",0,8,279,False,True,False,True,False,0,False,True,"ui/icon/004000/004639.tex",12051,True,0,30,450,5,360,30,2,619,"玩偶"
239,"迷你赤魔法师",0,"",0,0,1,0,0,"ModelChara#1698",100,30,0,0,0,"跟从",0,8,223,False,True,False,True,False,0,False,True,"ui/icon/004000/004640.tex",12011,True,0,20,445,18,360,30,1,624,"玩偶"
