key,0,1,2,3,4,5,6,7,8,9,10
370,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","ウォータークリスタル",False
371,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","ウォータークリスタル",False
372,"草刈",60,"雲綿","サイクロプスオニオン","エメラルドビーン","","","","","ウォータークリスタル",False
373,"草刈",60,"雲綿","サイクロプスオニオン","エメラルドビーン","","","","","ウォータークリスタル",False
374,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","ライトニングクリスタル",False
375,"伐採",60,"クラウンミスルトゥ","バーチの枝","バーチ樹液","バーチ原木","","","","ライトニングクリスタル",False
376,"草刈",60,"雲綿","サイクロプスオニオン","エメラルドビーン","","","","","ライトニングクリスタル",False
377,"草刈",60,"雲綿","サイクロプスオニオン","エメラルドビーン","","","","","ライトニングクリスタル",False
378,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","ファイアクリスタル",False
379,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","ファイアクリスタル",False
380,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","ファイアクリスタル",False
381,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","アイスクリスタル",False
382,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","アイスクリスタル",False
383,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","アイスクリスタル",False
384,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","ライトニングクリスタル",False
385,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","ライトニングクリスタル",False
386,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","ライトニングクリスタル",False
387,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","アースクリスタル",False
388,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","アースクリスタル",False
389,"採掘",60,"閃亜鉛鉱","チタン鉱","硬銀鉱","精霊銀鉱","","","","アースクリスタル",False
390,"採掘",0,"","","","","","","","",False
391,"伐採",60,"カンファー原木","カンファーの枝","","","","","","アースクリスタル",False
392,"草刈",60,"黒土","腐植土","赤玉土","ピートモス","メネフィナローレル","","","アースクリスタル",False
393,"採掘",0,"","","","","","","","",False
394,"採掘",0,"","","","","","","","",False
395,"伐採",60,"カンファー古木","樹液結晶","","","","","","",False
396,"採掘",0,"","","","","","","","",False
397,"採掘",60,"菱亜鉛鉱","メテオライト","","","","","","",False
398,"採掘",0,"","","","","","","","",False
399,"採掘",0,"","","","","","","","",False
400,"採掘",0,"","","","","","","","",False
401,"伐採",60,"クラウンミスルトゥ","アプリコット","","","","","ウィンドシャード","ウィンドクリスタル",False
402,"伐採",60,"クラウンミスルトゥ","スプルース原木","パイナップル","","","","アースシャード","アースクリスタル",False
403,"伐採",60,"クラウンミスルトゥ","サイプレス原木","緋樹液","","","","ウォーターシャード","ウォータークリスタル",False
404,"伐採",60,"クラウンミスルトゥ","エボニー原木","","","","","ウィンドシャード","ウィンドクリスタル",False
405,"伐採",60,"クラウンミスルトゥ","アプリコット","","","","","アースシャード","アースクリスタル",False
406,"伐採",60,"クラウンミスルトゥ","スプルース原木","パイナップル","","","","ウォーターシャード","ウォータークリスタル",False
407,"草刈",60,"群雲綿","雲綿","ソフトスピナッチ","","","","ウィンドシャード","ウィンドクリスタル",False
408,"草刈",60,"群雲綿","雲綿","トリリウム","","","","アースシャード","アースクリスタル",False
409,"草刈",60,"群雲綿","雲綿","ローズマリー","","","","ウォーターシャード","ウォータークリスタル",False
410,"草刈",60,"群雲綿","雲綿","ソフトスピナッチ","","","","ウィンドシャード","ウィンドクリスタル",False
411,"草刈",60,"群雲綿","雲綿","トリリウム","","","","アースシャード","アースクリスタル",False
412,"草刈",60,"カベイジの野菜","クラウンハーブ","群雲綿","雲綿","クルザス茶葉","ウィンドクラスター","アースクラスター","ウォータークラスター",False
413,"草刈",60,"カベイジの野菜","クラウンハーブ","群雲綿","雲綿","オールドワールドフィグ","ウィンドクラスター","アースクラスター","ウォータークラスター",False
414,"草刈",60,"カベイジの野菜","クラウンハーブ","群雲綿","雲綿","クルザス茶葉","ウィンドクラスター","アースクラスター","ウォータークラスター",False
415,"採掘",60,"雲銀鉱","精霊銀鉱","閃亜鉛鉱","チタン鉱","硬銀鉱","鉄重石","ライトニングシャード","ライトニングクリスタル",False
416,"採掘",60,"雲銀鉱","精霊銀鉱","閃亜鉛鉱","チタン鉱","硬銀鉱","自然金","ファイアシャード","ファイアクリスタル",False
417,"採掘",60,"雲銀鉱","精霊銀鉱","閃亜鉛鉱","チタン鉱","硬銀鉱","白金鉱","アイスシャード","アイスクリスタル",False
418,"採掘",60,"雲銀鉱","精霊銀鉱","閃亜鉛鉱","チタン鉱","硬銀鉱","闇鉄鉱","ライトニングシャード","ライトニングクリスタル",False
419,"採掘",60,"雲銀鉱","精霊銀鉱","閃亜鉛鉱","チタン鉱","硬銀鉱","鉄重石","ファイアシャード","ファイアクリスタル",False
420,"採掘",60,"雲銀鉱","精霊銀鉱","閃亜鉛鉱","チタン鉱","硬銀鉱","自然金","アイスシャード","アイスクリスタル",False
421,"採掘",60,"アダマン鉱","赤銅鉱","雲銀鉱","閃亜鉛鉱","","ライトニングクラスター","ファイアクラスター","アイスクラスター",False
422,"採掘",60,"アダマン鉱","赤銅鉱","雲銀鉱","閃亜鉛鉱","","ライトニングクラスター","ファイアクラスター","アイスクラスター",False
423,"採掘",60,"アダマン鉱","赤銅鉱","雲銀鉱","閃亜鉛鉱","","ライトニングクラスター","ファイアクラスター","アイスクラスター",False
424,"伐採",60,"クラウンミスルトゥ","アプリコット","エボニー原木","","","","ウィンドシャード","ウィンドクリスタル",False
425,"伐採",60,"クラウンミスルトゥ","スプルース原木","パイナップル","","","","アースシャード","アースクリスタル",False
426,"伐採",60,"クラウンミスルトゥ","サイプレス原木","緋樹液","","","","ウォーターシャード","ウォータークリスタル",False
427,"草刈",60,"群雲綿","雲綿","ソフトスピナッチ","","","","ウィンドシャード","ウィンドクリスタル",False
428,"草刈",60,"群雲綿","雲綿","トリリウム","","","","アースシャード","アースクリスタル",False
429,"草刈",60,"群雲綿","雲綿","ローズマリー","","","","ウォーターシャード","ウォータークリスタル",False
430,"採掘",60,"雲銀鉱","閃亜鉛鉱","精霊銀鉱","鉄重石","","","ライトニングシャード","ライトニングクリスタル",False
431,"採掘",60,"雲銀鉱","閃亜鉛鉱","硬銀鉱","自然金","","","ファイアシャード","ファイアクリスタル",False
432,"採掘",60,"雲銀鉱","閃亜鉛鉱","チタン鉱","白金鉱","闇鉄鉱","","アイスシャード","アイスクリスタル",False
433,"伐採",65,"神符用の木片","神符用の綺麗な木片","","","","","","",False
434,"伐採",65,"天柱樹の樹液","","","","","","","",False
435,"伐採",65,"乾いた樹皮","湿った樹皮","","","","","","",False
436,"伐採",65,"オサードマツの原木","良質なオサードマツの原木","","","","","","",False
437,"伐採",65,"ベニイソバナの欠片","","","","","","","",False
438,"草刈",65,"ネジリウミエラ","","","","","","","",False
439,"伐採",65,"硬い竹","しなやかな竹","","","","","","",False
440,"伐採",65,"高級家具用の原木","","","","","","","",False
441,"草刈",65,"スズナリソウ","長いスズナリソウ","","","","","","",False
442,"伐採",70,"得意先用の原木","","","","","","","",False
443,"草刈",70,"ヒツジゴロシ","","","","","","","",False
444,"草刈",70,"柔らかい葉","香り高い葉","","","","","","",False
445,"伐採",70,"花茶用の花弁","良質な花茶用の花弁","","","","","","",False
446,"草刈",70,"クチバシ草の花","","","","","","","",False
447,"草刈",70,"野生品種の種","有望な野生品種の種","","","","","","",False
448,"採掘",65,"サーメット装甲片","超硬サーメット装甲片","","","","","","",False
449,"採掘",65,"古代貝の化石","","","","","","","",False
450,"採掘",65,"浸食された岩","硬く安定した岩","","","","","","",False
451,"採掘",65,"紅玉海の鉱石標本","良質な紅玉海の鉱石標本","","","","","","",False
452,"砕岩",65,"海緑石","","","","","","","",False
453,"砕岩",65,"キクメイシの欠片","","","","","","","",False
454,"砕岩",65,"並みの強度の白石","強度に優れた白石","","","","","","",False
455,"採掘",65,"高速魔導駆逐艇の装甲片","","","","","","","",False
456,"砕岩",65,"龍鱗橋の脆い石材","龍鱗橋の石材","","","","","","",False
457,"砕岩",70,"数珠用の小石","","","","","","","",False
458,"砕岩",70,"アジムステップの輝石","","","","","","","",False
459,"砕岩",70,"ナーマ砂漠の砂岩","ナーマ砂漠の硬砂岩","","","","","","",False
460,"採掘",70,"薄汚れたクズ石","紫色に輝くクズ石","","","","","","",False
461,"砕岩",70,"建材用の煉瓦","","","","","","","",False
462,"砕岩",70,"無価値な鉱石","有望な鉱石","","","","","","",False
463,"採掘",0,"","","","","","","","",False
464,"●銛",65,"ラセンガイ","クロハコフグ","タカアシガニ","ホウネンエソ","イトマキ","シビトクライ","","",False
465,"●銛",65,"ラセンガイ","トビエイ","ウミテング","チンアナゴ","ロウニン","シロイカ","","",False
466,"●銛",65,"王魚","ウミテング","クロズキン","ナマコ","クエ","アジモドキ","","",False
467,"●銛",65,"王魚","クロハコフグ","トラフザメ","タマカイ","サザエ","ズワイガニ","","",False
468,"●銛",65,"クモウツボ","ホネガイ","クロズキン","オニダルマ","コウギョクヒトデ","アカメ","","",False
469,"●銛",65,"トビハゼ","光鱗魚","漁魚","モクズガニ","カネヒラ","半生魚","","",False
470,"●銛",65,"クサフグ","オオウナギ","ツブ","アカゾナエ","コクレン","泥仙人","","",False
471,"●銛",65,"カミナ","クサフグ","ヒゲナシ","古銭貝","蛇頭魚","空棘魚","","",False
472,"●銛",70,"ベニコロモ","磯の灯篭","ヒラマサ","具足海老","アカククリ","イシダイ","イチモンジ","",False
473,"●銛",70,"車海老","天狗団扇","アマゴ","ドマ金","カワダイ","魚蜥蜴","","",False
474,"●銛",70,"輪宝貝","アオウオ","ユノハナガニ","逆龍","綱魚","八角","","",False
475,"●銛",70,"ウシガエル","斬馬魚","ドタールフィッシュ","アジムの使者","ナーマの使者","焔魚","","",False
476,"●銛",70,"ベニヒレ","カワシジミ","草鮫","アジムの使者","不忠蛇","オヤニラミ","","",False
477,"●銛",70,"ムーンディスク","ホワイトアロワナ","タイフーンシュリンプ","ソルトセラー","アバラシアピピラ","フラッドトゥーナ","","",False
478,"●銛",70,"ソルトシャーク","ホワイトアロワナ","ロックオイスター","ベルーガ","スティールローチ","マーシナリークラブ","","",False
479,"●銛",70,"ロイヤルマント","シオウニ","カーペンタークラブ","ジャイアントコレクター","アイボリーソール","アンデッドフィッシュ","","",False
480,"●銛",70,"サザエ","シロイカ","具足海老","アカククリ","ミツクリザメ","千牙竜","タツマゴ","",False
481,"●銛",70,"ドマ金","逆龍","綱魚","魚蜥蜴","飛天魚","方士魚","","",False
482,"●銛",70,"ナーマの使者","オヤニラミ","不忠蛇","焔魚","永遠の眼","名馬の魂","","",False
483,"●銛",70,"ソルトセラー","スティールローチ","アバラシアピピラ","アイボリーソール","シルクモラモラ","モササウルス","","",False
484,"採掘",0,"","","","","","","","",False
485,"採掘",60,"ギラバニアアルメン","砕星砂","コッター朝の宝飾","","","","","ウィンドクリスタル",False
486,"採掘",65,"ギラバニア鉱泉水","カイヤナイト原石","廃霊鉱","銛素材","","","","ウィンドクリスタル",False
487,"採掘",65,"魔銅鉱","軽鋼鉱","熾火玉","かんざし素材","","","","ウォータークリスタル",False
488,"採掘",65,"岩清水","餅鉄","蒸留器素材","","","","","ファイアクリスタル",False
489,"砕岩",65,"珪岩","魔銅砂","粘板岩","石薬素材","","","","アースクリスタル",False
490,"砕岩",65,"珪藻土","紫水結晶","","","","","","ウォータークリスタル",False
491,"採掘",70,"翠銀鉱","蛇紋石","醸造道具素材","","","","","ファイアクリスタル",False
492,"砕岩",70,"パーライト","デイサイト","ヤンサ沃土","","","","","ファイアクリスタル",False
493,"採掘",70,"輝水鉛鉱","崖っぷち備品素材","","","","","","アイスクリスタル",False
494,"採掘",70,"アルマンディン","ロードライト","ヤンサ沃土","","","","","アイスクリスタル",False
495,"砕岩",70,"翠銀砂","真砂砂鉄","清金砂","アジムスパイス","","","","ライトニングクリスタル",False
496,"採掘",70,"ショール","ヤンサ沃土","","","","","","ライトニングクリスタル",False
497,"採掘",60,"トリフェーン原石","","","","","","","",False
498,"採掘",65,"スタースピネル原石","","","","","","","",False
499,"採掘",70,"ロードナイト原石","硬拳石","","","","","","",False
500,"採掘",70,"インペリアルジェード原石","","","","","","","",False
501,"採掘",70,"アズライト原石","","","","","","","",False
502,"砕岩",70,"アラミゴ塩","","","","","","","",False
503,"採掘",70,"クロマイト","ギラバニア清水","","","","","","",False
504,"採掘",70,"清金鉱","","","","","","","",False
505,"草刈",60,"赤麻","高原小麦","砕星砂","コッター朝の宝飾","","","","ファイアクリスタル",False
506,"伐採",65,"ビーチ原木","ロークワット","ビーチの枝","","","","","ファイアクリスタル",False
507,"伐採",65,"ラーチ原木","椎茸","熾火玉","かんざし素材","","","","ウォータークリスタル",False
508,"伐採",65,"松脂","パイン原木","蒸留器素材","","","","","ウィンドクリスタル",False
509,"草刈",65,"ホーリーバジル","葛のつる","葛根","ワイルドポポト","銛素材","","","ファイアクリスタル",False
510,"草刈",65,"大豆","馬芹","メークインポポト","","","","","ウォータークリスタル",False
511,"草刈",65,"玉藻","紅玉綿花","アマノリ","紫水結晶","","","","ウォータークリスタル",False
512,"草刈",65,"マウンテンポポト","蕎麦の実","グリーンリーキ","シュガービート","石薬素材","","","ライトニングクリスタル",False
513,"伐採",70,"パーシモンリーフ","パーシモン原木","パーシモン","醸造道具素材","","","","ファイアクリスタル",False
514,"伐採",70,"ゼルコバ原木","崖っぷち備品素材","","","","","","アイスクリスタル",False
515,"伐採",70,"トレヤの枝","ヤンサバーベナ","","","","","","アイスクリスタル",False
516,"草刈",70,"ギラバニアカロット","アリッサム","玉繭","","","","","ライトニングクリスタル",False
517,"草刈",70,"大根","御形","ヤンサセリ","ドマ茄子","","","","ウィンドクリスタル",False
518,"草刈",70,"風茶葉","姫茶葉","ヤンサバーベナ","","","","","ウィンドクリスタル",False
519,"草刈",70,"サンキャベツ","フェンネル","ニップルワート","チックウィード","アジムスパイス","","","アースクリスタル",False
520,"草刈",70,"黄土","ヤンサバーベナ","","","","","","アースクリスタル",False
521,"採掘",0,"","","","","","","","",False
522,"伐採",65,"タケノコ","","","","","","","",False
523,"伐採",70,"オサードプラム","","","","","","","",False
524,"草刈",70,"ハロードバジル","","","","","","","",False
525,"草刈",70,"蓮根","","","","","","","",False
526,"草刈",70,"ジャムメルジンジャー","ラールガースタッフ","","","","","","",False
527,"伐採",70,"トレヤ原木","","","","","","","",False
528,"草刈",70,"藍麻","アジム綿花","","","","","","",False
529,"草刈",70,"紅玉昆布","ナノリソ","","","","","","ウォータークリスタル",False
530,"●銛",70,"ナマコ","サザエ","シビトクライ","具足海老","イシダイ","ザラビクニン","","",False
531,"採掘",60,"ギラバニアピグメント","黄葛根","","","","","","アースクリスタル",False
532,"草刈",60,"ギラバニアピグメント","黄葛根","","","","","","ライトニングクリスタル",False
533,"採掘",60,"紫洲小判","","","","","","","ウォータークリスタル",False
534,"草刈",60,"紫洲小判","","","","","","","ウォータークリスタル",False
535,"採掘",70,"夜鉄鉱","鷹目石","","","","","","",False
536,"採掘",70,"清銀鉱","アジム湧水","","","","","","",False
537,"伐採",70,"ブラックウィロー原木","老木樹液塊","","","","","","",False
538,"草刈",70,"真麻","","","","","","","",False
539,"採掘",0,"","","","","","","","",False
540,"採掘",0,"","","","","","","","",False
541,"砕岩",60,"草原の石炭","純白の珪砂","草原の銅鉱","草原の輝石","紅孔雀石","","","ライトニングクリスタル",False
542,"砕岩",60,"鈍色の鉱石","草原の砥石","草原の重石","草原の黒曜石","明け砂金","謎めいた粉末","","ライトニングクリスタル",False
543,"砕岩",60,"草原の宝玉","耐熱性の石材","草原の朱砂","草原の上質岩塩","草原の泥岩砥石","月曜石","","ライトニングクリスタル",False
544,"砕岩",60,"草原の岩塩","草原の粘土","草原の鉄鉱","扁平な石材","空山石","","","ライトニングクリスタル",False
545,"草刈",60,"草原の枯れ枝","ステップラタン","草原のツル","香り高い野草","アジムイチゴ","","","ライトニングクリスタル",False
546,"草刈",60,"ヨルの羽根","草原の牧草","上質のツル","草原の鼓草","暮れマユ","謎めいた野草","","ライトニングクリスタル",False
547,"草刈",60,"草原の果実","ステップオニオン","草原の野草","草原の香草","草原の熟成果実","真っ直ぐな枯れ茎","","ライトニングクリスタル",False
548,"草刈",60,"常緑の枝","草原のつぼみ","草原の馬草","草原の茶葉","紅亜麻","","","ライトニングクリスタル",False
549,"砕岩",60,"草原の雲母","草原の天然水","草原の翡翠","群青の鉱石","耐熱石","","","ライトニングクリスタル",False
550,"草刈",60,"草原の紅花","草原の空豆","草原の根菜","草原の果菜","カヤツリグサ","","","ライトニングクリスタル",False
551,"採掘",65,"保温性素材","","","","","","","アイスクリスタル",False
552,"草刈",65,"保温性素材","","","","","","","アイスクリスタル",False
553,"砕岩",65,"雲海の羽根","","","","","","","アースクリスタル",False
554,"草刈",65,"雲海の羽根","","","","","","","アースクリスタル",False
555,"採掘",70,"岩鉄","","","","","","","",False
556,"採掘",70,"常輝鉱","","","","","","","",False
557,"伐採",70,"ウルンダイ原木","","","","","","","",False
558,"草刈",70,"延夏綿","","","","","","","",False
559,"草刈",75,"シャドウペッパー","良質なシャドウペッパー","","","","","","",False
560,"草刈",75,"コルシアセージ","","","","","","","",False
561,"伐採",75,"コルシアの廃材","コルシアの良質な廃材","","","","","","",False
562,"伐採",75,"綿雪樹の樹液","良質な綿雪樹の樹液","","","","","","",False
563,"伐採",75,"水没した木材","","","","","","","",False
564,"草刈",75,"ピクシーシード","","","","","","","",False
565,"草刈",75,"ロックワの涙","良質なロックワの涙","","","","","","",False
566,"草刈",75,"ロンカアロエ","","","","","","","",False
567,"伐採",75,"ドリームアルジー","良質なドリームアルジー","","","","","","",False
568,"伐採",80,"アム・アレーンの枯木材","","","","","","","",False
569,"草刈",80,"オイルシード","","","","","","","",False
570,"草刈",80,"モルドの尻尾","良質なモルドの尻尾","","","","","","",False
571,"伐採",80,"レイクランドオーク原木","良質なレイクランドオーク原木","","","","","","",False
572,"草刈",80,"エルヴンハーブ","","","","","","","",False
573,"草刈",80,"レイクグラス","レイクグラスの若芽","","","","","","",False
574,"採掘",75,"カッライス原石","大粒カッライス原石","","","","","","",False
575,"砕岩",75,"コルシアの廃石","","","","","","","",False
576,"採掘",75,"コルシア鉄鉱","良質なコルシア鉄鉱","","","","","","",False
577,"採掘",75,"フッブートの石材","良質なフッブートの石材","","","","","","",False
578,"採掘",75,"ピンクサファイア原石","","","","","","","",False
579,"採掘",75,"イル・メグの結晶片","","","","","","","",False
580,"砕岩",75,"汚染された砂利","重汚染された砂利","","","","","","",False
581,"採掘",75,"ラケティカジェード原石","","","","","","","",False
582,"砕岩",75,"水蛇石","良質な水蛇石","","","","","","",False
583,"砕岩",80,"浄化石","","","","","","","",False
584,"採掘",80,"ナバスライト原石","","","","","","","",False
585,"採掘",80,"タロース部材","良質なタロース部材","","","","","","",False
586,"採掘",80,"レイクランドの建材","レイクランドの無傷の建材","","","","","","",False
587,"採掘",80,"プラシオライト原石","","","","","","","",False
588,"採掘",80,"湖のシャード","湖のクリスタル","","","","","","",False
589,"採掘",0,"","","","","","","","",False
590,"採掘",0,"","","","","","","","",False
591,"砕岩",70,"野生生物の痕跡","イエローアルメン","粗硝石","","","香り高いスパイス","飛空艇内装材","ウィンドクリスタル",False
592,"採掘",75,"高地天然水","巨大生物の食痕","古代生物の皮膚片","","","硬金鉱","","ウォータークリスタル",False
593,"採掘",75,"野生生物の落とし物","","","","","霊青岩","","ライトニングクリスタル",False
594,"砕岩",75,"","硬金砂","硬泥岩","","","","","ファイアクリスタル",False
595,"砕岩",75,"","魔銀砂","","","","","","ウォータークリスタル",False
596,"採掘",80,"強ソーダ水","巨大生物の痕跡","","","","","","ウォータークリスタル",False
597,"採掘",80,"","","","","","嵐性岩","轟雷性岩","ウォータークリスタル",False
598,"採掘",80,"地下天然水","","","","","賢銅鉱","闇霊銀鉱","ライトニングクリスタル",False
599,"採掘",80,"","","","","光曜石","","轟雷性岩","ライトニングクリスタル",False
600,"砕岩",80,"薄闇の霊砂","","凝灰岩","","","","","ファイアクリスタル",False
601,"砕岩",80,"","","","","","轟雷性岩","シャドウクォーツ","ファイアクリスタル",False
602,"砕岩",80,"","賢銅砂","闇霊銀砂","","","","","ウィンドクリスタル",False
603,"採掘",70,"","","","","","","","ヘマタイト原石",False
604,"採掘",75,"","","","","","ダイアスポア原石","","",False
605,"採掘",75,"","","","","","","ラズライト原石","",False
606,"採掘",80,"","","","","","","トリプライト原石","",False
607,"採掘",80,"","","","","","","","ペタライト原石",False
608,"採掘",80,"","","","","","","オニキス原石","",False
609,"採掘",80,"","","","","","","虹結晶","ベリリウム鉱",False
610,"採掘",80,"","","タングステン鉱","","","","","",False
611,"草刈",70,"野生生物の痕跡","","ダークペッパー","","","香り高いスパイス","飛空艇内装材","ファイアクリスタル",False
612,"伐採",75,"","フラントーヨ","","","","","","アースクリスタル",False
613,"伐採",75,"","ピクシーアップル","","","","ミラクルアップル原木","","ウォータークリスタル",False
614,"伐採",75,"","","","","ホワイトオークの枝","ホワイトオーク原木","","アイスクリスタル",False
615,"伐採",75,"","オオミツバチの巣","","","","ホワイトアッシュ原木","","ウィンドクリスタル",False
616,"草刈",75,"野生生物の落とし物","","","白亜麻","","","パープルカロット","アースクリスタル",False
617,"草刈",75,"巨大生物の食痕","ブラッドトマト","ガーデンビート","虹マユ","","カーリーパセリ","古代生物の皮膚片","ウォータークリスタル",False
618,"草刈",75,"","","アップランド小麦","","","","","アイスクリスタル",False
619,"草刈",75,"","ロイヤルグレープ","","妖綿花","","","クリームマッシュルーム","ウィンドクリスタル",False
620,"伐採",80,"","","アンバークローヴ","","","サンドチーク原木","","ファイアクリスタル",False
621,"伐採",80,"","ハーコット","","","","リグナムバイタ原木","","アースクリスタル",False
622,"草刈",80,"","","","","","ボッグセージ","ライトニングミント","アースクリスタル",False
623,"草刈",80,"スイートアリッサム","巨大生物の痕跡","","","","ピナータラベンダー","","ウィンドクリスタル",False
624,"草刈",80,"スイートマジョラム","","","","","","ライトニングミント","ウィンドクリスタル",False
625,"草刈",80,"薄闇の霊砂","コーヒービーン","ボンバライス","ドワーフ綿花","","","","アイスクリスタル",False
626,"草刈",80,"","","","","","ライトニングミント","白玉土","アイスクリスタル",False
627,"採掘",0,"","","","","","","","",False
628,"草刈",75,"","ブロードビーン","","","","","","",False
629,"草刈",75,"","","","","","ペパーミント","","",False
630,"草刈",80,"","","","","","","ラセットポポト","",False
631,"草刈",80,"","","","","","ミストスピナッチ","","",False
632,"伐採",80,"","リトルレモン","","","","","","",False
633,"伐採",80,"","","","","","サンダルウッド原木","サンダルウッド樹液","",False
634,"草刈",80,"","","","泡マユ","","","","",False
635,"●銛",70,"ライラックゴビー","パープルゴースト","ゲイジングコア","エルヴンスピア","レイクラウス","ソースオクトパス","","",False
636,"●銛",75,"グレイカープ","シャードガジオン","マユツクリ","プラチナブリーム","茄子魚","ワーデンフィッシュ","","",False
637,"●銛",75,"エアーキッシング・グラミー","ヴァイオラクラム","レイクランドコッド","ゲアイ","ノーブルフィッシュ","ミストアイ","","",False
638,"●銛",75,"ジェナーナの涙粒","ジェイドアクソロトル","デイジーターバン","プチクピド","ピアレイ","フッブートビチャー","","",False
639,"●銛",75,"キンツギククリ","ミラーフィッシュ","グラスイール","ポエキリア","ペタルフィッシュ","フッブートサラマンダー","","",False
640,"●銛",80,"ガーデンスキッパー","ダンディーフィッシュ","モックピクシー","ハンターズアロー","フーアイーター","ソールディアルビー","","",False
641,"●銛",80,"パラダイスクラブ","聖ファスリクの怒髪","クイーンズガウン","フラワリングケルピー","スプークフィッシュ","メサン＝チェラ","","",False
642,"●銛",80,"ビッグアイ","ドォーヌホーン","アクアフラワー","ジェスターフィッシュ","ブルーライトニング","オータムリーフ","","",False
643,"●銛",80,"アンクルスニッパー","大樹の鱗","ロンカプレコ","グルマンクラブ","ガトルの汗","ダイヤモンドアロワナ","","",False
644,"●銛",80,"エバーダークバス","ハーミットズフード","メガピラニア","ハーミットクラブ","ロツァトルピラルク","アンパの使者","","",False
645,"●銛",75,"パープルゴースト","レイクラウス","シャードガジオン","プラチナブリーム","リトルビスマルク","ボトリオレピス","","",False
646,"●銛",80,"ダンディーフィッシュ","パラダイスクラブ","スプークフィッシュ","ブルーライトニング","エルダーピクシー","オオルリデメキン","","",False
647,"●銛",80,"グルマンクラブ","メガピラニア","ラケティカゴビー","ダイヤモンドアロワナ","アンパの使者","ヴィースイヤー","","",False
648,"草刈",80,"タイガーリリー","ライトガーベラ","","","","ライムバジル","","アースクリスタル",False
649,"伐採",70,"塊炭","コルシア島特産品","","","","","","アイスクリスタル",False
650,"砕岩",70,"塊炭","コルシア島特産品","","","","","","ファイアクリスタル",False
651,"草刈",70,"美しい輝石","","","","","","","ウォータークリスタル",False
652,"採掘",70,"美しい輝石","","","","","","","ウォータークリスタル",False
653,"伐採",5,"復興用のユー原木","","","","","","","",False
654,"採掘",5,"復興用の鉄鉱","","","","","","","",False
655,"砕岩",15,"復興用の細砂","","","","","","","",False
656,"伐採",35,"復興用のアッシュ原木","","","","","","","",False
657,"草刈",45,"復興用の亜麻","","","","","","","",False
658,"採掘",35,"復興用の岩塩","復興用の青金鉱","","","","","","",False
659,"草刈",15,"復興用の麻","","","","","","","",False
660,"採掘",45,"復興用の天然水","","","","","","","",False
661,"砕岩",25,"復興用の砂鉄","","","","","","","",False
662,"伐採",60,"復興用のカンファー原木","","","","","","","",False
663,"草刈",55,"復興用の麦わら","","","","","","","",False
664,"草刈",55,"復興用の茶葉","","","","","","","",False
665,"採掘",60,"復興用の硬銀鉱","","","","","","","",False
666,"砕岩",55,"復興用の精霊銀砂","","","","","","","",False
667,"伐採",65,"復興用のウルンダイ原木","","","","","","","",False
668,"草刈",70,"復興用のつる","復興用の毒蛇","","","","","","",False
669,"採掘",55,"復興用のドラヴァニア天然水","","","","","","","",False
670,"草刈",70,"復興用の砥草","復興用のマユ","","","","","","",False
671,"採掘",65,"復興用の夜鉄鉱","復興用の紅玉水","","","","","","",False
672,"採掘",70,"復興用の輝水鉛鉱","復興用のアラミゴ岩塩","","","","","","",False
673,"砕岩",70,"復興用の翠銀砂","","","","","","","",False
674,"伐採",80,"復興用のホワイトアッシュ原木","復興用の樹脂","","","","","","",False
675,"草刈",80,"復興用の大蜥蜴","復興用の小麦","","","","","","",False
676,"草刈",75,"復興用の綿花","","","","","","","",False
677,"採掘",80,"復興用の海底岩","復興用の海塩","","","","","","",False
678,"採掘",75,"復興用の硬金鉱","復興用の高地天然水","","","","","","",False
679,"砕岩",80,"復興用の硬金砂","","","","","","","",False
680,"草刈",25,"復興用のトード","","","","","","","",False
681,"採掘",80,"","","","","金錫鉱","輝コバルト鉱","","",False
682,"砕岩",80,"プルプラシェルチップ","","","","","","","",False
683,"伐採",80,"","","","","","メルバウ原木","","",False
684,"草刈",80,"","テンダーイノンド","レガリスゼンマイ","","","","","",False
685,"砕岩",70,"湿地の蛇紋岩","発掘隊向けのスコーピオン","発掘隊向けのカルカンサイト","発掘隊向けの硫黄","発掘隊向けの骨片","","","ウィンドクリスタル",False
